YEAR,Month,Day,Hour,irradiance,temperature,dewpoint,specific humidity,wind speed,Electric Load (MW)
2022,1,6,15,136.84,27,12.09,8.79,2.4,79.6539
2022,1,6,16,89.71,25.86,12.49,8.97,2.13,80.4319
2022,1,6,17,14.7,23.38,13.66,9.7,1.54,79.3082
2022,1,6,18,0,22.54,13.93,9.89,1.19,74.559
2022,1,6,19,0,22.03,14.16,10.01,0.63,67.2415
2022,1,6,20,0,21.44,14.26,10.07,0.73,55.2133
2022,1,6,21,0,20.82,14.41,10.19,1.11,46.9022
2022,1,6,22,0,19.95,14.55,10.25,1.4,38.864
2022,1,6,23,0,19.05,14.53,10.25,1.65,40.1364
2022,1,7,0,0,18.51,14.51,10.25,1.52,42.4473
2022,1,7,1,0,18.02,14.4,10.19,1.48,41.7038
2022,1,7,2,0,17.49,14.4,10.19,1.65,42.2388
2022,1,7,3,0,17.13,14.37,10.19,1.94,44.278
2022,1,7,4,0,16.87,14.33,10.13,2.26,40.2771
2022,1,7,5,-999,16.59,14.27,10.07,2.55,42.6927
2022,1,7,6,-999,16.33,14.2,10.01,2.82,49.4457
2022,1,7,7,-999,17.32,14.24,10.07,3.88,69.0963
2022,1,7,8,-999,19.92,14.08,9.95,4.07,70.4563
2022,1,7,9,-999,23.56,13.85,9.83,4.84,66.5168
2022,1,7,10,-999,25.72,14.04,9.95,5.27,74.1145
2022,1,7,11,-999,27.15,13.94,9.89,5.61,76.0795
2022,1,7,12,-999,28,13.85,9.83,5.93,67.0192
2022,1,7,13,-999,28.3,13.65,9.7,6.15,67.9706
2022,1,7,14,-999,28.07,13.46,9.58,6.01,68.4879
2022,1,7,15,-999,27.46,13.44,9.58,5.52,76.5789
2022,1,7,16,-999,26.41,13.58,9.64,4.49,77.3487
2022,1,7,17,-999,24.03,14.29,10.13,2.35,81.302
2022,1,7,18,-999,23.15,14.24,10.07,2.13,78.5322
2022,1,7,19,-999,22.65,13.91,9.89,2.11,76.7119
2022,1,7,20,-999,22.02,13.2,9.46,2.44,65.5434
2022,1,7,21,-999,21.21,12.07,8.73,3.13,57.3531
2022,1,7,22,-999,20.11,10.86,8.06,4.02,55.3824
2022,1,7,23,-999,18.79,10.19,7.69,4.41,46.0923
2022,1,8,0,-999,17.38,10.2,7.69,4.39,50.2202
2022,1,8,1,-999,16.29,10.75,8,4.64,47.6019
2022,1,8,2,-999,15.42,11.65,8.54,4.82,39.0148
2022,1,8,3,-999,14.76,12.51,9.03,4.8,35.9056
2022,1,8,4,-999,14.3,12.9,9.22,4.42,35.617
2022,1,8,5,0,13.83,12.89,9.22,3.83,39.1956
2022,1,8,6,0,13.33,12.62,9.03,3.24,50.5502
2022,1,8,7,69.07,14.08,12.19,8.79,3.85,72.2754
2022,1,8,8,232.22,16.93,10.8,8,3.85,69.1208
2022,1,8,9,447.38,20.48,9.36,7.26,4.09,74.7498
2022,1,8,10,625.16,22.91,8.68,6.96,4.15,75.3355
2022,1,8,11,740.66,24.36,7.92,6.59,4.37,72.298
2022,1,8,12,750.45,25.32,6.9,6.16,4.72,78.094
2022,1,8,13,706.92,25.8,5.52,5.68,5,72.53
2022,1,8,14,590.56,25.73,3.84,5,5.04,75.245
2022,1,8,15,412.88,25.08,2.29,4.52,4.89,71.6224
2022,1,8,16,199.27,23.55,1.65,4.27,4.16,72.311
2022,1,8,17,22.33,18.87,4.01,5.07,2.88,73.5954
2022,1,8,18,0,16.94,3.24,4.76,3.17,65.9738
2022,1,8,19,0,16.02,2.97,4.64,3.23,63.6672
2022,1,8,20,0,15.21,3.25,4.76,3.24,48.5161
2022,1,8,21,0,14.55,3.65,4.88,3.24,48.5005
2022,1,8,22,0,13.91,3.94,5,3.2,47.6094
2022,1,8,23,0,13.28,4.12,5.07,3.12,48.5511
2022,1,9,0,0,12.69,4.14,5.07,3.07,45.0044
2022,1,9,1,0,12.12,4.1,5.07,3,49.5444
2022,1,9,2,0,11.61,4.04,5,2.98,47.0901
2022,1,9,3,0,11.13,3.99,5,2.94,43.5334
2022,1,9,4,0,10.65,3.98,5,2.91,46.8786
2022,1,9,5,0,10.23,4.02,5,2.91,46.0578
2022,1,9,6,0,9.81,4.08,5.07,2.88,49.7856
2022,1,9,7,85.49,11.83,4.28,5.13,3.59,57.0314
2022,1,9,8,311.16,14.74,4.62,5.25,2.93,57.4799
2022,1,9,9,518.28,19.24,4.31,5.13,2.94,59.9628
2022,1,9,10,674.44,21.98,3.48,4.82,3.91,67.4661
2022,1,9,11,767.08,23.26,2.99,4.64,3.79,63.7469
2022,1,9,12,786.51,24.1,2.42,4.46,3.62,59.0945
2022,1,9,13,735.04,24.56,1.94,4.33,3.55,68.1681
2022,1,9,14,618.37,24.51,1.53,4.21,3.72,68.6618
2022,1,9,15,435.13,23.83,1.22,4.15,3.91,68.0123
2022,1,9,16,214.27,22.3,1.59,4.21,3.51,63.9483
2022,1,9,17,25.17,17.72,4.31,5.13,2.72,64.6639
2022,1,9,18,0,15.87,3.69,4.88,3.08,61.6422
2022,1,9,19,0,14.98,3.4,4.82,3.17,61.6203
2022,1,9,20,0,14.19,3.32,4.76,3.22,50.3846
2022,1,9,21,0,13.49,3.36,4.82,3.26,47.5562
2022,1,9,22,0,12.78,3.46,4.82,3.24,48.0222
2022,1,9,23,0,12.08,3.55,4.88,3.16,54.1938
2022,1,10,0,0,11.44,3.58,4.88,3.09,55.0369
2022,1,10,1,0,10.82,3.6,4.88,3.02,52.7957
2022,1,10,2,0,10.29,3.62,4.88,3.03,53.7592
2022,1,10,3,0,9.77,3.65,4.88,3.05,49.5937
2022,1,10,4,0,9.26,3.73,4.94,3.06,49.3263
2022,1,10,5,0,8.77,3.85,4.94,3.06,49.6265
2022,1,10,6,0,8.3,4.01,5,3.07,49.7283
2022,1,10,7,83.41,10,4.21,5.07,4.28,58.3072
2022,1,10,8,308.51,12.95,4.56,5.19,3.56,62.4932
2022,1,10,9,515.76,18.12,3.58,4.88,4.49,62.3569
2022,1,10,10,674.67,20.59,2.58,4.52,3.97,55.4243
2022,1,10,11,762.75,22.16,1.93,4.33,3.39,58.9868
2022,1,10,12,789.16,23.33,1.38,4.15,2.89,55.7238
2022,1,10,13,738.59,24.04,0.92,4.03,2.5,59.9033
2022,1,10,14,617.41,24.21,0.58,3.91,2.3,65.059
2022,1,10,15,435.51,23.79,0.27,3.85,2.27,68.4659
2022,1,10,16,214.48,22.3,2.34,4.52,1.9,65.238
2022,1,10,17,25.62,18.42,3.94,5,2.06,69.6204
2022,1,10,18,0,16.54,2.69,4.58,2.5,64.7354
2022,1,10,19,0,15.2,2.48,4.52,2.87,62.2064
2022,1,10,20,0,14.15,2.19,4.39,3.14,49.897
2022,1,10,21,0,13.31,2.03,4.33,3.29,49.8155
2022,1,10,22,0,12.61,1.98,4.33,3.33,54.2376
2022,1,10,23,0,11.93,2.15,4.39,3.37,51.4068
2022,1,11,0,0,11.24,2.43,4.46,3.44,57.1269
2022,1,11,1,0,10.51,2.69,4.58,3.46,59.8443
2022,1,11,2,0,9.85,2.89,4.64,3.59,60.5576
2022,1,11,3,0,9.3,3.13,4.7,3.82,61.2805
2022,1,11,4,0,8.61,3.33,4.76,3.67,57.5657
2022,1,11,5,0,8.04,3.51,4.82,3.56,53.7955
2022,1,11,6,0,7.56,3.71,4.88,3.47,51.0704
2022,1,11,7,76.94,8.95,3.87,4.94,4.44,60.2547
2022,1,11,8,294.27,12.01,4.05,5,3.68,66.9008
2022,1,11,9,500.62,17.31,3.01,4.64,4.55,64.8815
2022,1,11,10,659.98,20.81,1.45,4.15,4.98,68.2103
2022,1,11,11,750.12,22.52,0.74,3.97,4.39,69.8516
2022,1,11,12,772.79,23.69,0.11,3.78,3.97,65.4133
2022,1,11,13,722.23,24.38,-0.48,3.66,3.89,78.174
2022,1,11,14,602.94,24.48,-0.95,3.54,3.83,78.6029
2022,1,11,15,420.76,23.98,-1.16,3.48,3.67,79.3795
2022,1,11,16,203.73,22.21,0.99,4.09,2.74,76.4905
2022,1,11,17,24.6,17.39,3.32,4.82,2.68,79.7617
2022,1,11,18,0,15.51,2.51,4.52,3.07,75.2491
2022,1,11,19,0,14.52,2.43,4.46,3.3,73.126
2022,1,11,20,0,13.73,2.5,4.52,3.42,59.5317
2022,1,11,21,0,13.06,2.69,4.58,3.53,54.7384
2022,1,11,22,0,12.46,2.8,4.58,3.7,55.7363
2022,1,11,23,0,11.82,2.83,4.64,3.77,60.6221
2022,1,12,0,0,11.1,2.84,4.64,3.65,60.0617
2022,1,12,1,0,10.32,2.85,4.64,3.42,60.7819
2022,1,12,2,0,9.62,2.88,4.64,3.26,58.4576
2022,1,12,3,0,8.99,2.97,4.64,3.18,56.6556
2022,1,12,4,0,8.44,3.05,4.7,3.13,55.2523
2022,1,12,5,0,7.94,3.15,4.7,3.1,49.7775
2022,1,12,6,0,7.44,3.3,4.76,3.05,48.5542
2022,1,12,7,65.87,9.01,3.48,4.82,4.06,64.1436
2022,1,12,8,260.05,11.82,3.77,4.94,2.96,65.6125
2022,1,12,9,459.87,16.63,3.58,4.88,3.53,72.3412
2022,1,12,10,616.64,20.27,2.78,4.58,3.8,78.246
2022,1,12,11,708.84,21.9,2.26,4.46,3.53,80.5937
2022,1,12,12,747.85,23.04,1.66,4.27,3.38,75.6521
2022,1,12,13,691.32,23.71,1.07,4.09,3.1,73.2883
2022,1,12,14,563.1,23.87,0.49,3.91,2.91,67.5026
2022,1,12,15,393.98,23.4,-0.02,3.78,2.8,71.1549
2022,1,12,16,192.01,21.77,2.12,4.46,2.11,74.6407
2022,1,12,17,24.05,18.15,3.05,4.7,1.96,78.1071
2022,1,12,18,0,16.66,1.55,4.21,2.18,75.2907
2022,1,12,19,0,15.33,1.48,4.21,2.46,70.1196
2022,1,12,20,0,13.94,1.23,4.15,2.78,49.4913
2022,1,12,21,0,12.75,1.13,4.09,3.09,46.6739
2022,1,12,22,0,11.88,1.17,4.09,3.27,49.6456
2022,1,12,23,0,11.33,1.38,4.15,3.27,58.6774
2022,1,13,0,0,10.78,1.76,4.27,3.27,63.1038
2022,1,13,1,0,10.27,2.27,4.46,3.22,56.7334
2022,1,13,2,0,9.98,2.83,4.64,3.39,55.9318
2022,1,13,3,0,9.29,3.37,4.82,3.51,53.0848
2022,1,13,4,0,9.01,3.83,4.94,3.88,52.1886
2022,1,13,5,0,8.35,4.14,5.07,3.85,44.9882
2022,1,13,6,0,7.86,4.3,5.13,3.8,45.8344
2022,1,13,7,67.27,9.26,4.36,5.13,4.84,56.2273
2022,1,13,8,267.5,12.24,4.46,5.19,4.12,57.4071
2022,1,13,9,469.23,17.13,3.97,5,4.79,63.7842
2022,1,13,10,626.82,21.09,2.23,4.39,5.5,59.8064
2022,1,13,11,716.52,22.98,1.47,4.21,4.44,67.4897
2022,1,13,12,750.3,24.23,1.08,4.09,3.52,61.9954
2022,1,13,13,705.09,24.93,0.88,4.03,2.86,66.4168
2022,1,13,14,584.86,25.02,0.7,3.97,2.56,66.3913
2022,1,13,15,406.8,24.48,0.37,3.91,2.44,64.3997
2022,1,13,16,197.43,22.64,3.36,4.88,1.83,67.1576
2022,1,13,17,25.05,18.49,3.4,4.88,2.29,67.1024
2022,1,13,18,0,16.52,1.96,4.39,2.8,62.2676
2022,1,13,19,0,15.29,1.24,4.15,3.13,62.6245
2022,1,13,20,0,14.32,0.8,4.03,3.32,64.4962
2022,1,13,21,0,13.51,0.55,3.91,3.42,68.6106
2022,1,13,22,0,12.79,0.48,3.91,3.45,72.1001
2022,1,13,23,0,12.15,0.57,3.91,3.44,72.9085
2022,1,14,0,0,11.55,0.83,4.03,3.39,68.4788
2022,1,14,1,0,10.98,1.19,4.09,3.32,65.9529
2022,1,14,2,0,10.48,1.58,4.21,3.32,62.5407
2022,1,14,3,0,10,2.01,4.33,3.44,65.9872
2022,1,14,4,0,9.59,2.52,4.52,3.71,65.7974
2022,1,14,5,0,9.16,3.05,4.7,3.87,60.4832
2022,1,14,6,0,8.89,3.49,4.82,4.08,59.0076
2022,1,14,7,71.91,9.98,3.83,4.94,4.76,65.152
2022,1,14,8,281.21,12.76,4.13,5.07,4.04,58.6858
2022,1,14,9,485.91,17.62,3.63,4.88,4.34,53.8914
2022,1,14,10,642.98,21.9,1.61,4.21,4.96,48.2554
2022,1,14,11,735.92,23.95,2.01,4.39,3.87,48.5719
2022,1,14,12,753.79,25.3,3.46,4.88,2.88,42.2108
2022,1,14,13,703.98,26.06,4.1,5.13,2.2,49.0069
2022,1,14,14,586.27,26.16,3.79,5,1.89,47.6823
2022,1,14,15,408.38,25.65,3.05,4.76,2.06,48.7118
2022,1,14,16,198.88,23.78,5,5.49,1.91,42.7141
2022,1,14,17,26,18.98,4.85,5.43,2.64,50.8346
2022,1,14,18,0,16.82,2.77,4.64,3.27,39.083
2022,1,14,19,0,15.69,1.4,4.21,3.49,52.2042
2022,1,14,20,0,14.68,0.45,3.91,3.57,51.5753
2022,1,14,21,0,13.73,0.08,3.78,3.57,59.5687
2022,1,14,22,0,12.83,0.2,3.85,3.51,60.0235
2022,1,14,23,0,12.03,0.52,3.91,3.51,62.9967
2022,1,15,0,0,11.32,0.94,4.03,3.62,62.5664
2022,1,15,1,0,10.65,1.49,4.21,3.8,57.3689
2022,1,15,2,0,10.08,2.2,4.39,4.16,58.6676
2022,1,15,3,0,9.58,3.02,4.7,4.41,57.7917
2022,1,15,4,0,8.9,3.9,5,4.09,57.3852
2022,1,15,5,0,8.43,4.66,5.25,3.99,51.4575
2022,1,15,6,0,8.12,5.19,5.43,4.11,52.5034
2022,1,15,7,48.7,9.38,5.49,5.55,5.14,63.3239
2022,1,15,8,267.91,12.55,5.65,5.62,4.6,59.1197
2022,1,15,9,449.52,17.4,5.59,5.62,4.91,55.2586
2022,1,15,10,611.05,22.17,5.94,5.74,4.9,53.1031
2022,1,15,11,657.79,24.47,5.65,5.62,3.64,52.4971
2022,1,15,12,678.3,25.73,4.99,5.37,2.78,48.376
2022,1,15,13,700.55,26.44,4.29,5.13,2.46,57.2136
2022,1,15,14,581.52,26.59,3.64,4.88,2.53,54.8247
2022,1,15,15,404.77,26.14,3.06,4.7,2.53,54.1867
2022,1,15,16,196.34,24.26,5.89,5.8,1.9,46.5105
2022,1,15,17,26.2,20.2,5.55,5.62,2.3,48.6556
2022,1,15,18,0,18.22,4.27,5.13,2.74,50.2554
2022,1,15,19,0,16.93,3.84,5,3.01,61.0219
2022,1,15,20,0,15.77,3.56,4.88,3.32,61.2307
2022,1,15,21,0,14.99,3.48,4.82,3.51,57.2677
2022,1,15,22,0,14.31,3.87,4.94,3.62,54.1585
2022,1,15,23,0,13.4,4.57,5.25,3.62,50.3765
2022,1,16,0,0,12.6,5.3,5.49,3.79,53.2045
2022,1,16,1,0,11.88,5.93,5.74,4.08,52.9401
2022,1,16,2,0,11.11,6.28,5.86,4.07,51.3668
2022,1,16,3,0,10.51,6.42,5.92,4.17,45.9569
2022,1,16,4,0,9.99,6.4,5.92,4.15,47.0974
2022,1,16,5,0,9.61,6.31,5.92,4.25,49.2943
2022,1,16,6,0,9.33,6.23,5.86,4.44,49.5947
2022,1,16,7,61.23,10.4,6.15,5.8,5.37,72.527
2022,1,16,8,245.54,13.37,6.19,5.86,5.14,78.5013
2022,1,16,9,439.77,17.96,6.19,5.86,5.62,62.3029
2022,1,16,10,594.55,22.33,6.36,5.92,5.46,65.9865
2022,1,16,11,686.7,25.34,6.4,5.92,4.25,64.2214
2022,1,16,12,716.7,26.82,6.55,5.98,3.03,58.6951
2022,1,16,13,666.05,27.65,6.72,6.1,2.15,74.5822
2022,1,16,14,547.1,27.82,6.62,6.04,1.72,83.1104
2022,1,16,15,373.09,27.37,6.5,5.98,1.65,81.1623
2022,1,16,16,174.49,25.75,8.76,7.08,1.07,72.5889
2022,1,16,17,24.18,22.66,7.78,6.59,1.69,72.248
2022,1,16,18,0,20.13,7.05,6.23,2.49,61.2449
2022,1,16,19,0,18.54,6.49,5.98,3.02,77.7186
2022,1,16,20,0,17.58,6.02,5.8,3.36,69.7281
2022,1,16,21,0,16.87,5.51,5.55,3.42,74.4104
2022,1,16,22,0,16.14,5.25,5.49,3.38,63.9981
2022,1,16,23,0,15.45,5.26,5.49,3.37,60.6933
2022,1,17,0,0,14.87,5.45,5.55,3.44,60.5349
2022,1,17,1,0,14.24,5.8,5.68,3.45,69.8019
2022,1,17,2,0,13.66,6.17,5.86,3.6,68.9409
2022,1,17,3,0,13.11,6.65,6.04,3.7,61.2974
2022,1,17,4,0,12.55,7.16,6.29,3.75,53.4481
2022,1,17,5,0,12.09,7.62,6.47,3.85,53.1135
2022,1,17,6,0,11.71,7.99,6.59,4,55.2066
2022,1,17,7,54.91,12.67,8.19,6.71,4.73,67.4095
2022,1,17,8,226.1,15.42,8.37,6.77,3.92,68.8142
2022,1,17,9,411.23,19.79,8.75,6.96,3.99,54.3132
2022,1,17,10,562.98,24.35,9.04,7.08,3.88,47.8043
2022,1,17,11,655.4,27.19,9.49,7.32,2.82,42.8284
2022,1,17,12,669.07,28.55,9.98,7.57,1.87,46.5152
2022,1,17,13,621.7,29.29,10.24,7.69,0.75,66.9701
2022,1,17,14,526.88,29.5,10.15,7.69,0.56,67.9365
2022,1,17,15,363.41,29.11,9.84,7.51,1.32,73.1136
2022,1,17,16,175.05,27.53,11.43,8.42,1.39,71.0416
2022,1,17,17,24.88,24.14,11.19,8.24,1.87,67.6748
2022,1,17,18,0,22.29,10.44,7.81,2.28,69.1552
2022,1,17,19,0,20.94,10.14,7.63,2.58,65.8401
2022,1,17,20,0,19.81,9.8,7.45,2.88,57.879
2022,1,17,21,0,18.98,9.39,7.26,3.13,54.5101
2022,1,17,22,0,18.32,8.82,7.02,3.21,52.6061
2022,1,17,23,0,17.62,8.12,6.65,3.21,47.6346
2022,1,18,0,0,16.94,7.46,6.41,3.2,47.7919
2022,1,18,1,0,16.26,6.96,6.16,3.11,56.3737
2022,1,18,2,0,15.64,6.69,6.1,3.07,55.6591
2022,1,18,3,0,15.21,6.73,6.1,3.19,54.8748
2022,1,18,4,0,14.77,7.11,6.29,3.25,53.7521
2022,1,18,5,0,14.3,7.75,6.53,3.31,48.2493
2022,1,18,6,0,13.89,8.47,6.9,3.41,47.68
2022,1,18,7,67.98,15.1,9.1,7.14,4.57,65.4536
2022,1,18,8,271.2,17.79,9.5,7.32,3.77,65.3481
2022,1,18,9,473.28,22.18,8.93,7.08,3.33,56.9174
2022,1,18,10,633.4,26.34,7.23,6.29,3.07,0
2022,1,18,11,664.88,28.43,6.44,5.98,2.72,0
2022,1,18,12,687.05,29.78,5.79,5.74,2.66,0
2022,1,18,13,711.8,30.59,5.3,5.55,2.74,0
2022,1,18,14,602.06,30.74,4.78,5.31,2.8,0
2022,1,18,15,430.49,30.24,4.33,5.19,2.77,0
2022,1,18,16,219.13,28.19,8.09,6.77,1.8,0
2022,1,18,17,32.22,24.67,7.41,6.41,1.93,0
2022,1,18,18,0,22.89,5.85,5.74,2.24,62.7311
2022,1,18,19,0,21.31,5.76,5.68,2.59,61.0992
2022,1,18,20,0,19.7,5.7,5.68,2.93,45.8358
2022,1,18,21,0,18.34,5.7,5.68,3.12,36.5498
2022,1,18,22,0,17.3,5.59,5.62,3.12,35.6196
2022,1,18,23,0,16.45,5.48,5.55,3.02,26.9455
2022,1,19,0,0,15.75,5.42,5.55,2.94,32.5488
2022,1,19,1,0,15.12,5.49,5.55,2.94,39.2915
2022,1,19,2,0,14.51,5.73,5.68,3.04,41.4426
2022,1,19,3,0,13.99,6.12,5.8,3.26,44.3319
2022,1,19,4,0,13.51,6.59,6.04,3.55,45.4929
2022,1,19,5,0,13.03,6.97,6.16,3.79,45.6466
2022,1,19,6,0,12.57,7.16,6.23,3.87,50.722
2022,1,19,7,67.39,13.71,7.27,6.29,4.52,64.6869
2022,1,19,8,266.84,16.54,7.41,6.35,3.15,72.061
2022,1,19,9,466.56,21.01,7.19,6.23,2.78,53.7108
2022,1,19,10,625.55,25.2,6.5,5.98,2.04,61.5856
2022,1,19,11,667.09,28.71,5.41,5.55,1.12,60.8109
2022,1,19,12,771.45,30.14,5.5,5.55,1.33,59.9345
2022,1,19,13,722.62,30.92,5.65,5.68,1.82,66.4052
2022,1,19,14,608.62,31.11,5.65,5.68,2.14,64.0532
2022,1,19,15,434.45,30.65,5.56,5.62,2.11,77.0442
2022,1,19,16,220.89,28.94,8.42,6.96,1.43,78.9341
2022,1,19,17,32.66,25.48,8.18,6.77,1.58,77.5672
2022,1,19,18,0,23.41,7.44,6.41,1.97,69.7745
2022,1,19,19,0,21.91,7.12,6.29,2.58,63.1401
2022,1,19,20,0,20.58,6.89,6.16,2.95,52.2304
2022,1,19,21,0,19.51,6.56,6.04,3.06,54.0334
2022,1,19,22,0,18.57,6.29,5.92,3.08,54.5622
2022,1,19,23,0,17.67,6.02,5.8,3.21,47.3722
2022,1,20,0,0,16.86,5.86,5.74,3.3,44.0493
2022,1,20,1,0,16.13,5.89,5.74,3.43,53.3552
2022,1,20,2,0,15.41,6.37,5.98,3.45,50.6212
2022,1,20,3,0,14.86,7.42,6.41,3.36,61.1795
2022,1,20,4,0,14.48,8.99,7.14,3.3,61.5771
2022,1,20,5,0,14.08,10.64,7.93,2.99,57.1995
2022,1,20,6,0,13.65,12.06,8.73,2.52,60.7974
2022,1,20,7,40.85,15.39,13.15,9.4,3.06,74.5664
2022,1,20,8,146.41,18.3,14.06,9.95,2.51,66.1847
2022,1,20,9,276.72,22.83,15.85,11.17,3.93,58.3484
2022,1,20,10,553.09,26.01,16.12,11.35,3.74,68.9714
2022,1,20,11,671.26,28.88,15.72,11.11,3.91,68.6632
2022,1,20,12,732.38,30.9,15.33,10.8,4.25,68.9397
2022,1,20,13,710.9,31.94,15.07,10.68,4.61,75.6525
2022,1,20,14,597.33,32.12,14.65,10.38,4.88,73.1077
2022,1,20,15,420.02,31.55,14.2,10.07,5.05,77.3287
2022,1,20,16,210.12,30.13,14.01,9.95,4.45,73.0651
2022,1,20,17,31.13,25.83,14.37,10.19,2.89,80.9794
2022,1,20,18,0,23.85,13.78,9.83,3.01,73.4083
2022,1,20,19,0,22.88,13.28,9.52,3.01,67.012
2022,1,20,20,0,22.01,12.68,9.09,3.09,54.8182
2022,1,20,21,0,21.22,12.04,8.73,3.18,47.3926
2022,1,20,22,0,20.36,11.49,8.42,3.24,41.2616
2022,1,20,23,0,19.47,11.09,8.24,3.25,41.4919
2022,1,21,0,0,18.55,11,8.18,3.18,36.9153
2022,1,21,1,0,17.62,11.15,8.3,3.06,45.6392
2022,1,21,2,0,16.72,11.55,8.54,2.91,46.9126
2022,1,21,3,0,15.9,11.95,8.85,2.78,44.9565
2022,1,21,4,0,15.22,12.2,9.03,2.68,42.4044
2022,1,21,5,0,14.64,12.37,9.09,2.53,38.0361
2022,1,21,6,0,14.19,12.43,9.16,2.35,43.6919
2022,1,21,7,63.8,15.98,12.43,9.09,2.7,59.6239
2022,1,21,8,218,18.62,12.12,8.85,2.02,48.4304
2022,1,21,9,378.33,23.11,10.26,7.75,1.98,55.5693
2022,1,21,10,518.36,26.76,10.3,7.75,2.55,65.7348
2022,1,21,11,622.16,28.55,10.8,8.06,2.92,112.4958
2022,1,21,12,660.96,29.76,11.24,8.3,3.61,110.1908
2022,1,21,13,603.62,30.45,11.79,8.61,4.23,143.6428
2022,1,21,14,396.67,30.61,12.33,8.91,4.51,135.7854
2022,1,21,15,245.11,30.37,12.76,9.22,4.57,144.5602
2022,1,21,16,105.45,29.34,13.43,9.58,3.88,155.4618
2022,1,21,17,23.95,25.63,14.41,10.25,2.66,161.1522
2022,1,21,18,0,24.12,14.21,10.07,3,147.0332
2022,1,21,19,0,23.65,14.44,10.25,3.34,123.5373
2022,1,21,20,0,23.33,14.9,10.56,4.15,53.1034
2022,1,21,21,0,22.61,15.68,11.11,4.66,50.5167
2022,1,21,22,0,21.54,16.66,11.84,4.54,51.492
2022,1,21,23,0,20.52,17.5,12.45,4.26,47.5904
2022,1,22,0,0,19.68,18.05,12.94,4.05,52.4177
2022,1,22,1,0,19.03,18.34,13.18,3.81,63.07
2022,1,22,2,0,18.63,18.44,13.24,3.52,62.22
2022,1,22,3,0,18.41,18.51,13.31,3.27,59.4769
2022,1,22,4,0,18.92,18.61,13.43,3.91,59.7283
2022,1,22,5,0,19.11,18.71,13.49,3.79,55.9921
2022,1,22,6,0,19.41,18.62,13.43,4.72,63.541
2022,1,22,7,65.15,20.39,17.74,12.7,6.05,75.1936
2022,1,22,8,267.05,22.12,14.78,10.5,8.06,75.9161
2022,1,22,9,458.8,23.58,12.81,9.22,8.69,67.9328
2022,1,22,10,533.66,25.13,11.61,8.48,8.96,81.3453
2022,1,22,11,655.98,26.43,10.83,8.06,9.22,78.8243
2022,1,22,12,679.21,27.32,10.03,7.69,9.38,68.3981
2022,1,22,13,649.57,27.66,8.43,6.9,9.5,73.1412
2022,1,22,14,485.83,27.37,5.61,5.74,9.27,73.3409
2022,1,22,15,331.09,26.42,2.05,4.46,8.69,78.7343
2022,1,22,16,159.88,24.69,-0.62,3.66,7.32,74.0221
2022,1,22,17,29.2,20.87,-0.44,3.66,4.37,82.1097
2022,1,22,18,0,18.32,0.02,3.78,3.66,77.4904
2022,1,22,19,0,17.12,0.01,3.78,3.46,72.709
2022,1,22,20,0,16.12,-0.32,3.72,3.47,52.6584
2022,1,22,21,0,15.16,-0.92,3.54,3.59,49.6543
2022,1,22,22,0,14.11,-1.33,3.48,3.58,47.9909
2022,1,22,23,0,13.03,-1.45,3.42,3.44,45.6059
2022,1,23,0,0,11.9,-1.17,3.54,3.1,44.437
2022,1,23,1,0,10.94,-0.94,3.6,2.9,51.335
2022,1,23,2,0,10.06,-1.02,3.6,2.77,47.8807
2022,1,23,3,0,9.23,-1.36,3.48,2.65,49.1799
2022,1,23,4,0,8.44,-1.85,3.36,2.53,48.3261
2022,1,23,5,0,7.73,-2.35,3.17,2.4,44.2535
2022,1,23,6,0,7.31,-2.77,3.11,2.17,44.7398
2022,1,23,7,52.64,9.37,-2.97,3.05,1.84,58.5421
2022,1,23,8,218.58,12.09,-3.84,2.81,1.19,57.0468
2022,1,23,9,400.18,16.83,-4.78,2.62,1.63,44.7128
2022,1,23,10,599.41,20.48,-6.2,2.32,2.52,53.4015
2022,1,23,11,633.69,21.94,-6.33,2.32,2.88,50.8104
2022,1,23,12,656.55,22.94,-6.43,2.32,3.32,36.8407
2022,1,23,13,682.18,23.44,-6.56,2.26,3.75,53.6617
2022,1,23,14,563.23,23.37,-6.73,2.26,4,53.5197
2022,1,23,15,383.95,22.76,-6.81,2.2,4.07,54.7916
2022,1,23,16,192.53,21.21,-5.43,2.5,3.34,55.064
2022,1,23,17,31.68,16.56,-1.04,3.54,2.65,61.7547
2022,1,23,18,0,14.62,-1.72,3.36,2.9,58.1178
2022,1,23,19,0,13.72,-1.97,3.3,2.92,56.1611
2022,1,23,20,0,12.96,-2.17,3.23,2.86,47.5593
2022,1,23,21,0,12.33,-2.38,3.17,2.75,45.9349
2022,1,23,22,0,11.8,-2.65,3.11,2.64,42.9125
2022,1,23,23,0,11.24,-2.91,3.05,2.57,35.1241
2022,1,24,0,0,10.49,-3.06,2.99,2.62,35.6283
2022,1,24,1,0,9.63,-3.14,2.99,2.73,43.6859
2022,1,24,2,0,8.94,-3.22,2.99,2.75,45.5249
2022,1,24,3,0,8.37,-3.27,2.93,2.68,44.0572
2022,1,24,4,0,7.88,-3.31,2.93,2.56,42.8058
2022,1,24,5,0,7.4,-3.36,2.93,2.5,38.6938
2022,1,24,6,0,6.95,-3.2,2.99,2.52,42.9351
2022,1,24,7,67.25,9.3,-2.27,3.17,2.58,60.002
2022,1,24,8,271.23,12.62,-1.99,3.23,2.83,56.5967
